db,name,object_id,RowCount,create_date,modify_date,PK_name,PKColumns,TableColumns,TableHasChangeDT
eSch,PP_MONTH_DAYS,607197809,0,2008-01-18 07:24:01,2013-03-10 08:11:24,PK_PP_MONTH_DAYS,"[DISTRICT],[SCHOOL_YEAR],[SUMMER_SCHOOL],[CALENDAR_YEAR],[CALENDAR_MONTH],[BUILDING],[TRACK]","[DISTRICT],[SCHOOL_YEAR],[SUMMER_SCHOOL],[CALENDAR_YEAR],[CALENDAR_MONTH],[BUILDING],[TRACK],[CALENDAR],[DAYS_IN_MONTH],[FIRST_DAY_OF_MONTH],[LAST_DAY_OF_MONTH],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,PP_REBUILD_HISTORY,1798870071,0,2008-05-05 11:25:26,2013-03-10 08:11:24,PK_PP_REBUILD_HISTORY,"[DISTRICT],[CUBE_NAME]","[DISTRICT],[CUBE_NAME],[NEEDS_REBUILD],[CURRENT_RUN_TIME],[LAST_RUN_TIME],[LAST_UPDATE_TYPE],[LAST_STATUS],[LAST_CALC_ID],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,PP_SECURITY,1969194561,48,2007-05-22 11:34:01,2013-03-10 08:11:24,PK_PP_SECURITY,"[DISTRICT],[CUBE_NAME],[ITEM_TYPE],[ITEM_NAME]","[DISTRICT],[CUBE_NAME],[ITEM_TYPE],[ITEM_NAME],[PACKAGE],[SUBPACKAGE],[FEATURE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,PP_STUDENT_CACHE,365569432,0,2009-03-30 13:36:15,2013-03-10 08:11:24,PK_PP_STUDENT_CACHE,"[DISTRICT],[START_DATE],[END_DATE],[STUDENT_ID]","[DISTRICT],[START_DATE],[END_DATE],[SCHOOL_YEAR],[BUILDING],[SUMMER_SCHOOL],[STUDENT_GUID],[STUDENT_ID],[STUDENT_NAME],[ETHNIC_CODE],[GENDER],[GRADE],[HOUSE_TEAM],[MEAL_STATUS],[CURRICULUM],[GRADUATION_YEAR],[TRACK],[CALENDAR],[RESIDENCY_CODE],[CITIZEN_STATUS],[AT_RISK],[MIGRANT],[HAS_IEP],[SECTION_504_PLAN],[HOMELESS_STATUS],[ESL],[DIPLOMA_TYPE],[DISTDEF_01],[DISTDEF_02],[DISTDEF_03],[DISTDEF_04],[DISTDEF_05],[DISTDEF_06],[DISTDEF_07],[DISTDEF_08],[DISTDEF_09],[DISTDEF_10],[DISTDEF_11],[DISTDEF_12],[DISTDEF_13],[DISTDEF_14],[DISTDEF_15],[DISTDEF_16],[DISTDEF_17],[DISTDEF_18],[DISTDEF_19],[DISTDEF_20],[DISTDEF_21],[DISTDEF_22],[DISTDEF_23],[DISTDEF_24],[DISTDEF_25],[IS_DIRTY],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,PP_STUDENT_MONTH,751198322,0,2008-01-18 07:24:02,2013-03-10 08:11:24,PK_PP_STUDENT_MONTH,"[DISTRICT],[STUDENT_ID],[START_DATE]","[DISTRICT],[STUDENT_ID],[START_DATE],[DAYS_IN_MONTH],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,PP_STUDENT_MONTH_ABS,1098616594,0,2010-03-17 13:08:18,2013-03-10 08:11:24,PK_PP_STUDENT_MONTH_ABS,"[DISTRICT],[STUDENT_ID],[START_DATE],[VIEW_TYPE],[ATT_BUILDING]","[DISTRICT],[STUDENT_ID],[START_DATE],[VIEW_TYPE],[ATT_BUILDING],[PRESENT_TIME],[TOTAL_DAY_TIME],[MEMBERSHIP_VALUE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,PP_STUDENT_TEMP,250965212,0,2009-07-27 10:17:50,2013-03-10 08:11:24,PK_PP_STUDENT_TEMP,"[DISTRICT],[SCHOOL_DAY],[SCHOOL_YEAR],[BUILDING],[STUDENT_ID]","[DISTRICT],[SCHOOL_DAY],[SCHOOL_YEAR],[BUILDING],[STUDENT_ID],[SUMMER_SCHOOL],[ETHNIC_CODE],[GRADE],[HOUSE_TEAM],[MEAL_STATUS],[CURRICULUM],[GRADUATION_YEAR],[TRACK],[CALENDAR],[RESIDENCY_CODE],[CITIZEN_STATUS],[AT_RISK],[MIGRANT],[HAS_IEP],[SECTION_504_PLAN],[HOMELESS_STATUS],[ESL],[DIPLOMA_TYPE],[DISTDEF_01],[DISTDEF_02],[DISTDEF_03],[DISTDEF_04],[DISTDEF_05],[DISTDEF_06],[DISTDEF_07],[DISTDEF_08],[DISTDEF_09],[DISTDEF_10],[DISTDEF_11],[DISTDEF_12],[DISTDEF_13],[DISTDEF_14],[DISTDEF_15],[DISTDEF_16],[DISTDEF_17],[DISTDEF_18],[DISTDEF_19],[DISTDEF_20],[DISTDEF_21],[DISTDEF_22],[DISTDEF_23],[DISTDEF_24],[DISTDEF_25]",
eSch,PRCH_STU_STATUS,1239973977,0,2016-12-17 09:26:40,2016-12-17 09:26:40,PK_PRCH_STU_STATUS,"[DISTRICT],[STUDENT_ID]","[DISTRICT],[STUDENT_ID],[PESC_FILE_LOC],[PENDING_UPLOAD],[LAST_UPLOAD_ATT],[LAST_UPLOAD_SUC],[UPLOAD_RESPONSE],[UPLOAD_MESSAGE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,PS_SPECIAL_ED_PHONE_TYPE_MAP,1020217268,3,2019-12-27 08:36:02,2019-12-27 08:36:02,PK_PS_SPECIAL_ED_PHONE_TYPE_MAP,[SPECIAL_ED_PHONE_TYPE],"[DISTRICT],[SPECIAL_ED_PHONE_TYPE],[ESCHOOLPLUS_PHONE_TYPE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG,1698286747,10621,2010-03-29 01:41:57,2023-11-21 05:06:44,PK_REG,"[DISTRICT],[STUDENT_ID]","[DISTRICT],[STUDENT_ID],[FIRST_NAME],[MIDDLE_NAME],[LAST_NAME],[GENERATION],[BUILDING],[HOME_BUILDING],[BUILDING_OVERRIDE],[BUILDING_REASON],[GRADE],[GENDER],[LANGUAGE],[NATIVE_LANGUAGE],[CALENDAR],[TRACK],[CURRENT_STATUS],[SUMMER_STATUS],[COUNSELOR],[HOUSE_TEAM],[HOMEROOM_PRIMARY],[HOMEROOM_SECONDARY],[BIRTHDATE],[FAMILY_CENSUS],[ALT_BUILDING],[ALT_DISTRICT],[NICKNAME],[HOME_DISTRICT],[ATTENDING_DISTRICT],[ALT_BLDG_ACCT],[DIST_ENROLL_DATE],[STATE_ENROLL_DATE],[US_ENROLL_DATE],[STUDENT_GUID],[RES_COUNTY_CODE],[STATE_RES_BUILDING],[GRADE_9_DATE],[GENDER_IDENTITY],[CHANGE_DATE_TIME],[CHANGE_UID],[HOME_DISTRICT_OVERRIDE]",y
eSch,REG_ACADEMIC,1354838472,10621,2020-12-22 20:47:01,2020-12-22 20:47:58,PK_REG_ACADEMIC,"[DISTRICT],[STUDENT_ID]","[DISTRICT],[STUDENT_ID],[GRADUATION_YEAR],[GRADUATION_DATE],[PROMOTION],[CURRICULUM],[SCHD_PRIORITY],[GRADUATE_REQ_GROUP],[MODELED_GRAD_PLAN],[PENDING_GRAD_PLAN],[EXP_GRAD_PLAN],[ACT_GRAD_PLAN],[DIPLOMA_TYPE],[ELIG_STATUS],[ELIG_REASON],[ELIG_EFFECTIVE_DTE],[ELIG_EXPIRES_DATE],[HOLD_REPORT_CARD],[RC_HOLD_OVERRIDE],[VOTEC],[ADVISOR],[DISCIPLINARIAN],[FEDERAL_GRAD_YEAR],[ROW_IDENTITY],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_ACADEMIC_SUPP,1281244165,0,2007-07-03 07:32:39,2013-03-10 08:11:24,PK_REG_ACADEMIC_SUPP,"[DISTRICT],[STUDENT_ID],[SUPP_TYPE],[SUPP_REQ_GROUP]","[DISTRICT],[STUDENT_ID],[SUPP_TYPE],[SUPP_REQ_GROUP],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_ACT_PREREQ,13711597,49,2007-05-22 11:34:02,2013-03-10 08:11:24,PK_REG_ACT_PREREQ,"[DISTRICT],[SCHOOL_YEAR],[BUILDING],[ACTIVITY_CODE],[SEQUENCE_NUM]","[DISTRICT],[SCHOOL_YEAR],[BUILDING],[ACTIVITY_CODE],[SEQUENCE_NUM],[AND_OR_FLAG],[TABLE_NAME],[COLUMN_NAME],[OPERATOR],[LOW_VALUE],[HIGH_VALUE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_ACTIVITY_ADV,263358586,12,2020-12-22 20:47:02,2020-12-22 20:47:58,PK_REG_ACTIVITY_ADV,"[DISTRICT],[SCHOOL_YEAR],[BUILDING],[ACTIVITY_CODE],[STAFF_ID]","[DISTRICT],[SCHOOL_YEAR],[BUILDING],[ACTIVITY_CODE],[STAFF_ID],[ROW_IDENTITY],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_ACTIVITY_DET,1482838928,4061,2020-12-22 20:47:01,2020-12-22 20:47:58,PK_REG_ACT_DET,"[DISTRICT],[SCHOOL_YEAR],[BUILDING],[ACTIVITY_CODE],[STUDENT_ID]","[DISTRICT],[SCHOOL_YEAR],[BUILDING],[ACTIVITY_CODE],[STUDENT_ID],[ACTIVITY_STATUS],[INELIGIBLE],[OVERRIDE],[START_DATE],[END_DATE],[DURATION],[ACTIVITY_COMMENT],[ROW_IDENTITY],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_ACTIVITY_ELIG,109711939,0,2007-05-22 11:34:02,2013-03-10 08:11:24,PK_REG_ACT_ELIG,"[DISTRICT],[SCHOOL_YEAR],[BUILDING],[STUDENT_ID],[ELIG_EFFECTIVE_DTE]","[DISTRICT],[SCHOOL_YEAR],[BUILDING],[STUDENT_ID],[ELIG_EFFECTIVE_DTE],[ELIG_STATUS],[ELIG_REASON],[ELIG_EXPIRES_DATE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_ACTIVITY_HDR,1754839897,296,2020-12-22 20:47:01,2020-12-22 20:47:58,PK_REG_ACT_HDR,"[DISTRICT],[SCHOOL_YEAR],[BUILDING],[ACTIVITY_CODE]","[DISTRICT],[SCHOOL_YEAR],[BUILDING],[ACTIVITY_CODE],[DESCRIPTION],[MODERATOR],[MAX_ENROLLMENT],[CURRENT_ENROLLMENT],[EXCEED_MAXIMUM],[STATE_CODE_EQUIV],[ROW_IDENTITY],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_ACTIVITY_INEL,205712281,0,2007-05-22 11:34:02,2013-03-10 08:11:24,PK_REG_ACT_INEL,"[DISTRICT],[SCHOOL_YEAR],[BUILDING],[STUDENT_ID],[ACTIVITY_CODE],[NOTIFICATION_DATE],[TRIGGER_EVENT],[ATTENDANCE_DATE],[ATTENDANCE_PERIOD]","[DISTRICT],[SCHOOL_YEAR],[BUILDING],[STUDENT_ID],[ACTIVITY_CODE],[NOTIFICATION_DATE],[TRIGGER_EVENT],[ATTENDANCE_DATE],[ATTENDANCE_PERIOD],[INELIGIBILITY_CODE],[SOURCE],[INVALID_EVENT],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_ACTIVITY_MP,253712452,195,2007-05-22 11:34:03,2013-03-10 08:11:24,PK_REG_ACTIVITY_MP,"[DISTRICT],[SCHOOL_YEAR],[BUILDING],[ACTIVITY_CODE],[MARKING_PERIOD]","[DISTRICT],[SCHOOL_YEAR],[BUILDING],[ACTIVITY_CODE],[MARKING_PERIOD],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_APPOINTMENT,415353290,0,2008-10-07 08:21:52,2013-03-10 08:11:24,PK_REG_APPOINTMENT,"[DISTRICT],[APPOINTMENT_ID]","[DISTRICT],[APPOINTMENT_ID],[BUILDING],[STUDENT_ID],[DATE_ENTERED],[ENTRY_UID],[APPT_START_TIME],[APPT_END_TIME],[APPT_TYPE],[APPT_REASON],[STAFF_ID],[PERIOD],[KEPT_APPT],[INCLUDE_STUDENT_NOTE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_APPT_SHARE,1149103730,0,2007-08-28 10:36:51,2013-03-10 08:11:24,PK_REG_APPT_SHARE,"[DISTRICT],[STAFF_ID],[LOGIN_ID]","[DISTRICT],[STAFF_ID],[LOGIN_ID],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_AT_RISK_FACTOR,203797921,0,2011-11-09 22:42:22,2013-03-10 08:11:24,PK_REG_AT_RISK_FACTOR,"[DISTRICT],[FACTOR_CODE]","[DISTRICT],[FACTOR_CODE],[DESCRIPTION],[ACTIVE],[DISPLAY_ORDER],[FACTOR_TYPE],[TABLE_NAME],[COLUMN_NAME],[SCREEN_NUMBER],[FIELD_NUMBER],[UPDATE_OVERALL],[ALLOW_FORMER_STATUS],[CALC_REQ_REASONS],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_AT_RISK_FACTOR_REASON,235798035,0,2011-11-09 22:42:22,2013-03-10 08:11:24,PK_REG_AT_RISK_FACTOR_REASON,"[DISTRICT],[FACTOR_CODE],[FACTOR_REASON]","[DISTRICT],[FACTOR_CODE],[FACTOR_REASON],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_BUILDING,1093408952,9,2011-04-11 15:58:54,2023-03-21 06:17:20,PK_REG_BUILDING,"[DISTRICT],[BUILDING]","[DISTRICT],[BUILDING],[NAME],[TRANSFER_BUILDING],[ABBREVIATION],[STREET1],[STREET2],[CITY],[STATE],[ZIP],[PHONE],[FAX],[PRINCIPAL],[CALENDAR],[BUILDING_TYPE],[DEFAULT_ZIP],[STATE_CODE_EQUIV],[COUNTY_CODE],[OUT_OF_DISTRICT],[PESC_CODE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_BUILDING_GRADE,349712794,44,2007-05-22 11:34:03,2013-03-10 08:11:24,PK_REG_BLDG_GRADE,"[DISTRICT],[BUILDING],[GRADE]","[DISTRICT],[BUILDING],[GRADE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CAL_DAYS,666836021,61547,2020-12-22 20:46:47,2020-12-22 20:47:57,PK_REG_CAL_DAYS,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[SUMMER_SCHOOL],[TRACK],[CALENDAR],[CAL_DATE]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[SUMMER_SCHOOL],[TRACK],[CALENDAR],[CAL_DATE],[CYCLE_FLAG],[CYCLE_CODE],[MEMBERSHIP_DAY],[MEMBERSHIP_VALUE],[TAKE_ATTENDANCE],[INCLUDE_TOTALS],[DAY_TYPE],[DAY_NUMBER],[DAY_IN_MEMBERSHIP],[ALTERNATE_CYCLE],[WEEK_NUMBER],[INSTRUCT_TIME],[ROW_IDENTITY],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CAL_DAYS_LEARNING_LOC,901980873,0,2020-12-22 20:51:14,2020-12-22 20:51:14,PK_REG_CAL_DAYS_LEARNING_LOC,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[SUMMER_SCHOOL],[TRACK],[CALENDAR],[CAL_DATE],[LEARNING_LOCATION]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[SUMMER_SCHOOL],[TRACK],[CALENDAR],[CAL_DATE],[LEARNING_LOCATION],[CHANGE_DATE_TIME],[CHANGE_UID],[ROW_IDENTITY],[LOCATION_TYPE]",y
eSch,REG_CAL_DAYS_LL_PDS,1720079797,0,2021-05-29 09:12:19,2021-05-29 09:12:19,PK_REG_CAL_DAYS_LL_PDS,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[SUMMER_SCHOOL],[TRACK],[CALENDAR],[CAL_DATE],[LEARNING_LOCATION],[LOCATION_TYPE],[ATT_PERIOD]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[SUMMER_SCHOOL],[TRACK],[CALENDAR],[CAL_DATE],[LEARNING_LOCATION],[LOCATION_TYPE],[ATT_PERIOD],[CHANGE_DATE_TIME],[CHANGE_UID],[ROW_IDENTITY]",y
eSch,REG_CALENDAR,183358301,206,2020-12-22 20:47:02,2023-11-21 05:06:45,PK_REG_CALENDAR,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[SUMMER_SCHOOL],[TRACK],[CALENDAR]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[SUMMER_SCHOOL],[TRACK],[CALENDAR],[DESCRIPTION],[DEF_MEM_VALUE],[FIRST_DAY],[LAST_DAY],[SUNDAY],[MONDAY],[TUESDAY],[WEDNESDAY],[THURSDAY],[FRIDAY],[SATURDAY],[DAYS_IN_CYCLE],[FIRST_DAY_CYCLE],[DAYS_IN_CALENDAR],[DAYS_IN_MEMBERSHIP],[STATE_CODE_EQUIV],[ROW_IDENTITY],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG,719939724,256,2011-05-27 17:10:42,2018-07-02 13:46:14,PK_REG_CFG,"[DISTRICT],[BUILDING],[SCHOOL_YEAR]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[AUTO_ASSIGN],[OVERIDE_AUTO_ASSGN],[STARTING_ID],[MAX_ID_ALLOWED],[HIGHEST_ID_USED],[DEFAULT_ENTRY_CODE],[DEFAULT_ENTRY_DATE],[YEAREND_WD_CODE],[YEAREND_ENTRY_CODE],[DROP_OUT_CODE],[EMAIL],[YEAR_ROUND],[PHOTO_PATH],[PHOTO_EXTENSION],[ST_ID_PREFIX],[ST_STARTING_ID],[ST_MAX_ID_ALLOWED],[ST_HIGHEST_ID_USED],[ST_AUTO_ASSIGN_OV],[TEA_PERS_STU_SUMM],[SUB_PERS_STU_SUMM],[TEA_EMERG_STU_SUMM],[SUB_EMERG_STU_SUMM],[TEA_STUDENT_SEARCH],[SUB_STUDENT_SEARCH],[TEA_VIEW_IEP],[SUB_VIEW_IEP],[TEA_VIEW_GIFTED],[SUB_VIEW_GIFTED],[TEA_VIEW_504],[SUB_VIEW_504],[LOCKER_ASSIGN],[AUTO_LOCKER_ASSIGN],[REGISTRAR_EMAIL],[MAX_WITH_BACKDATE],[MSG_NEW_STUD],[MSG_NEW_PR_STUD],[MSG_PRIM_HOMEROOM],[MSG_SEC_HOMEROOM],[MSG_STU_COUNS],[MSG_SUMMER_COUNS],[MSG_EW_REENTRY],[MSG_EW_CHG_BLDG],[CHANGE_DATE_TIME],[CHANGE_UID],[PHOTO_DIRECTORY]",y
eSch,REG_CFG_ALERT,1181103844,868,2007-08-28 10:36:51,2013-03-10 08:11:24,PK_REG_CFG_ALERT,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[ALERT_TYPE]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[ALERT_TYPE],[VISIBLE_TO_TEACHER],[VISIBLE_TO_SUB],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG_ALERT_CODE,1213103958,14550,2007-08-28 10:36:51,2013-03-10 08:11:24,PK_REG_CFG_ALERT_CODE,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[ALERT_TYPE],[CODE]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[ALERT_TYPE],[CODE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG_ALERT_DEF_CRIT,1771399813,0,2016-07-07 14:53:04,2016-07-07 14:53:04,PK_REG_CFG_ALERT_DEF_CRIT,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRIT_ORDER],[SEQUENCE_NUM]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRIT_ORDER],[SEQUENCE_NUM],[AND_OR_FLAG],[TABLE_NAME],[COLUMN_NAME],[OPERATOR],[CRITERIA_VALUE1],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG_ALERT_DEFINED,1835400041,0,2016-07-07 14:53:04,2016-07-07 14:53:04,PK_REG_CFG_ALERT_DEFINED,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRIT_ORDER]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRIT_ORDER],[TITLE],[VISIBLE_TO_TEACHER],[VISIBLE_TO_SUB],[ACTIVE],[CRIT_STRING1],[CRIT_STRING2],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG_ALERT_UDS_CRIT_KTY,791360467,0,2020-12-22 20:47:46,2020-12-22 20:47:46,PK_REG_CFG_ALERT_UDS_CRIT_KTY,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRIT_ORDER],[SEQUENCE_NUM]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRIT_ORDER],[SEQUENCE_NUM],[AND_OR_FLAG],[SCREEN_NUMBER],[FIELD_NUMBER],[OPERATOR],[CRITERIA_VALUE1],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG_ALERT_UDS_KTY,759360353,0,2020-12-22 20:47:46,2020-12-22 20:47:46,PK_REG_CFG_ALERT_UDS_KTY,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRIT_ORDER]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRIT_ORDER],[TITLE],[VISIBLE_TO_TEACHER],[VISIBLE_TO_SUB],[ACTIVE],[ALERT_LETTER],[CRITERIA_STRING],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG_ALERT_USER,1792347237,0,2010-05-07 13:46:42,2013-03-10 08:11:24,PK_REG_CFG_ALERT_USER,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[SCREEN_NUMBER],[FIELD_NUMBER]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[SCREEN_NUMBER],[FIELD_NUMBER],[ALERT_TEXT],[DISPLAY_VALUE],[DISPLAY_DESC],[LIST_DISPLAY],[VISIBLE_TO_TEACHER],[VISIBLE_TO_SUB],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG_EW_APPLY,784955560,0,2010-04-19 01:20:34,2018-07-02 13:12:48,PK_REG_CFG_EW_APPLY,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER],[APPLIES_TO_CODE]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER],[APPLIES_TO_CODE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG_EW_COMBO,816955674,0,2010-04-19 01:20:34,2018-07-02 13:12:48,PK_REG_CFG_EW_COMBO,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER],[TYPE],[CONDITION],[DEFAULT_ENTRY_CODE],[DATE_GAP],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG_EW_COND,848955788,0,2010-04-19 01:20:34,2018-07-02 13:12:48,PK_REG_CFG_EW_COND,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER],[PRECEDING_CODE]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER],[PRECEDING_CODE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG_EW_REQ_ENT,880955902,0,2010-04-19 01:20:34,2018-07-02 13:12:48,PK_REG_CFG_EW_REQ_ENT,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER],[ENTRY_CODE]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER],[ENTRY_CODE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG_EW_REQ_FLD,912956016,0,2010-04-19 01:20:34,2018-07-02 13:12:48,PK_REG_CFG_EW_REQ_FLD,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER],[PROGRAM_ID],[FIELD_NUMBER]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER],[PROGRAM_ID],[FIELD_NUMBER],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG_EW_REQ_WD,944956130,0,2010-04-19 01:20:34,2018-07-02 13:12:48,PK_REG_CFG_EW_REQ_WD,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER],[WITHDRAWAL_CODE]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER],[WITHDRAWAL_CODE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CFG_EW_REQUIRE,976956244,0,2010-04-19 01:20:34,2018-07-02 13:12:48,PK_REG_CFG_EW_REQUIRE,"[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER]","[DISTRICT],[BUILDING],[SCHOOL_YEAR],[CRITERIA_NUMBER],[COMMENT_REQUIRED],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CLASSIFICATION,1438314767,3,2020-12-22 20:42:25,2020-12-22 20:42:25,PK_REG_CLASSIFICATION,"[DISTRICT],[STUDENT_ID],[CLASSIFICATION_CODE]","[DISTRICT],[STUDENT_ID],[CLASSIFICATION_CODE],[CLASSIFICATION_ORDER],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CLASSIFICATION_EVA,323778694,0,2016-07-07 15:01:33,2016-07-07 15:01:33,PK_REG_CLASSIFICATION_EVA,"[DISTRICT],[STUDENT_ID],[CLASSIFICATION_CODE]","[DISTRICT],[STUDENT_ID],[CLASSIFICATION_CODE],[CLASSIFICATION_ORDER],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CONTACT,1767363944,28895,2020-12-22 20:48:03,2024-01-25 07:28:58,PK_REG_CONTACT,"[DISTRICT],[CONTACT_ID]","[DISTRICT],[CONTACT_ID],[TITLE],[SALUTATION],[FIRST_NAME],[MIDDLE_NAME],[LAST_NAME],[GENERATION],[LANGUAGE],[HOME_LANGUAGE],[USE_FOR_MAILING],[EMPLOYER],[DEVELOPMENT],[APARTMENT],[COMPLEX],[STREET_NUMBER],[STREET_PREFIX],[STREET_NAME],[STREET_SUFFIX],[STREET_TYPE],[CITY],[STATE],[ZIP],[PLAN_AREA_NUMBER],[HOME_BUILDING_TYPE],[EMAIL],[EMAIL_PREFERENCE],[DELIVERY_POINT],[LOGIN_ID],[WEB_PASSWORD],[PWD_CHG_DATE_TIME],[LAST_LOGIN_DATE],[EDUCATION_LEVEL],[SIF_REFID],[HAC_LDAP_FLAG],[ACCT_LOCKED],[ACCT_LOCKED_DATE_TIME],[CHG_PW_NEXT_LOGIN],[ONBOARD_TOKEN],[ONBOARD_TOKEN_USED],[ROW_IDENTITY],[KEY_USED],[CONTACT_KEY],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CONTACT_ADDITIONAL_EMAIL,2012988881,0,2023-11-21 05:06:44,2023-11-21 05:06:44,PK_REG_CONTACT_ADDITIONAL_EMAIL,"[DISTRICT],[CONTACT_ID],[EMAIL]","[DISTRICT],[CONTACT_ID],[EMAIL],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,REG_CONTACT_HIST,2109549082,0,2017-09-02 13:29:08,2017-09-02 13:29:11,PK_REG_CONTACT_HIST,"[DISTRICT],[STUDENT_ID],[ADDRESS_TYPE],[CONTACT_ID],[CHANGE_DATE_TIME]","[DISTRICT],[STUDENT_ID],[ADDRESS_TYPE],[CONTACT_ID],[DEVELOPMENT],[APARTMENT],[COMPLEX],[STREET_NUMBER],[STREET_PREFIX],[STREET_NAME],[STREET_SUFFIX],[STREET_TYPE],[CITY],[STATE],[ZIP],[DELIVERY_POINT],[CHANGE_DATE_TIME],[CHANGE_UID]",y
